,user_name,user_location,user_description,user_verified,date,text,hashtags,source
2722,Arman Ansari,....,I love my India,False,2022-02-03 19:00:35+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2723,imran bharti,"Purnia, India",,False,2022-02-03 18:59:24+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2724,Sohail Ahmed 🇮🇳 سهيل أحمد,"Gulbarga, India","Proud To Be A #MUSLIM☪️ Honesty🙂trustworthy😎Responsibility✊manner, gentleness, forward-looking 🔛inspiring, Decisions 👊, Team work🤝 humanity 🙏. 🇮🇳🇸🇦🕌",False,2022-02-03 18:57:20+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",,Twitter for iPhone
2725,Sharif Raza,"Chandwa, India",@I am a student of madrasa  shamsul uloom,False,2022-02-03 18:56:57+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2726,M. N .ali .Khan student of jmi dehli (2k aprox),,Social activist. Faith in humanity. Environmentalist. Climate change concern equall rights. Respect all Human kind. Diverse thought no place of Haters,False,2022-02-03 18:56:56+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2727,تہزیبtehzeeb,,"🤵, 🇮🇳, 🕋☪️ 
Belief - Humanity, Equality, Justice, Peace, Freedom. 
Anti - Extremism, Hate, Prejudice. 
retweets=/=endorsment",False,2022-02-03 18:56:31+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2728,Tamsal Ateeq,,"जवाब देना सबको आता है 
लेकिन तरबियत बीच मे आ जाती है",False,2022-02-03 18:56:27+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2729,Fahad Khan Allahabad Aimim,,student of Allahabad University political party joined All India majlis-e-ittehadul muslimeen,False,2022-02-03 18:51:09+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2730,Ayesha Fathima,,,False,2022-02-03 18:51:01+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2731,شعبان خان SHABAN KHAN,"Lucknow, India",BAD DAYS ARE PART OF THE PROCESS. PLEASE DON'T GIVE UP 💪 MUSLIM ACTIVIST ❤️ PROUD MUSLIM ❤️ @aimim LOVER,False,2022-02-03 18:45:29+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for iPhone
2732,Mujahid KHAN,mαhαrαѕhtrα India,"#social_Activist insta @Mujahid_writer 

 Respect All Religious",False,2022-02-03 18:44:48+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2733,The Indian,,I don't have a attitude just a porsnality that you can't handle.....,False,2022-02-03 18:43:40+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2734,Abdur,,,False,2022-02-03 18:42:35+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2735,Shadab ansari,"Uttar Pradesh, India",I love my india,False,2022-02-03 18:40:31+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2736,Shoaib,"Lucknow, India",Don't read just feel,False,2022-02-03 18:37:45+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2737,Abul Qasim Sambhal,"Sambhal, India",student,False,2022-02-03 18:37:34+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2738,Dbjena,India ,"Truly nationalist, Free voice.",False,2022-02-03 18:37:10+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",,Twitter for Android
2739,Shaikh Taiybaa,India,ɪ ʟᴏᴠᴇ ᴍʏ ɪɴᴅɪᴀ,False,2022-02-03 18:35:53+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2740,Moshahid Ansari,"Lucknow, India","Graduate from Ramanujan college University Of Delhi BA Political science, Lucknow University MSW Social Worker, Educator #Alhindfoundation",False,2022-02-03 18:35:49+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for iPhone
2741,Indian Premier league fans,"Bengaluru, India",,False,2022-02-03 18:32:51+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI","['AsaduddinOwaisi', 'UPElection', 'AsaduddinOwaisi']",Twitter for Android
2742,Asjad Ali Khan,Pathan Patti harsidhi,"journalist | social activist | Writer & political science student 
@TheGhaziTimes | @jharkhandsamvad",False,2022-02-03 18:32:32+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2743,Indian Premier league fans,"Bengaluru, India",,False,2022-02-03 18:31:37+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2744,Mohmmad Nazrulislam,,,False,2022-02-03 18:30:48+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2745,Irfan Khurshid,India,keep working  in silence💫💫💫 so that your success makes noise🔥🔥🔥🔥,False,2022-02-03 18:30:45+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI","['AsaduddinOwaisi', 'UPElection', 'AsaduddinOwaisi']",Twitter for Android
2746,Nadeem bijapuri,Hubli,Mr perfect,False,2022-02-03 18:30:38+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2747,Khurshidahmed,,,False,2022-02-03 18:29:49+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI","['AsaduddinOwaisi', 'UPElection', 'AsaduddinOwaisi']",Twitter for Android
2748,Mohd Saleem,,",",False,2022-02-03 18:29:03+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2749,samiur rahman khan,,,False,2022-02-03 18:28:07+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2750,Md Shadab Raza,"Baisi, Purnia, Bihar 854315 ","President Tahreek Dawat W Islah (Purnia)
Founder Zaeemul Ulama Coaching Center (Baisi)",False,2022-02-03 18:28:01+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2751,Indian احمد,,"unapologetic Muslim, political interests",False,2022-02-03 18:25:31+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for iPhone
2752,Aurangzeb,,SAB Yaad Rakha Jayega...,False,2022-02-03 18:25:29+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for iPhone
2753,Gulfam Hasan,UP,,False,2022-02-03 18:25:01+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2754,Nihal Raza,"New Delhi, India",💯% FOLLOW BACK🙂I am a student of LIFE🧬 &  BOOKS📘,False,2022-02-03 18:24:34+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI","['AsaduddinOwaisi', 'AsaduddinOwaisi']",Twitter for Android
2755,Khurshidahmed,,,False,2022-02-03 18:23:31+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2756,Shahrukh,,,False,2022-02-03 18:22:09+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2757,Momina,,"Taken 💖💖💖
.
.
.
.
.
.
.
For Granted 🥲🥲🥲

https://t.co/Tr2biOHHwo",False,2022-02-03 18:22:07+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI","['AsaduddinOwaisi', 'UPElection', 'AsaduddinOwaisi']",Twitter for Android
2758,Mahfooz Raza,"Kanpur, India","*नफरत करके क्यों बढ़ाते हो अहमियत किसी की,..* *माफ करके शर्मिंदा करने का तरीक़ा भी तो कुछ बुरा नहीं!!...*",False,2022-02-03 18:20:23+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2759,Md Imran Khan,,,False,2022-02-03 18:18:34+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2760,Pharmacist Mohd Sajid,,,False,2022-02-03 18:17:59+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2761,محمد غلام سرور خان,Banana Republic,"‏‏إذا تعذر الخير كل الخير فالخير بعض الخير خير من لا شيئ:العقاد|
unapologetic",False,2022-02-03 18:17:25+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2762,arshad azam,India,"•••Help Change The World•••
  °°°°°BeinG huMan°°°°°
●●●●●●Indian ❤️Army ●●●●●●",False,2022-02-03 18:12:31+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2763,Abdulkadir,भारत,Fashion photographer,False,2022-02-03 18:11:59+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2764,ABU_ MUHAMMAD,"Mumbai, India",,False,2022-02-03 18:09:55+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for iPhone
2765,yaseen,,views are personal !!! say no to Fascism and discrimination ! Biryani lover 💞,False,2022-02-03 18:08:24+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2766,Rahmat Ali,,,False,2022-02-03 18:07:31+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI","['AsaduddinOwaisi', 'LongLiveOwaisi']",Twitter for Android
2767,Mohammad Shameem Aleemi,,,False,2022-02-03 18:06:36+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2768,Zafar ansari 🇮🇳,delhi NCR,I m dizainar jualry & baggs,False,2022-02-03 18:05:19+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2769,ImHuman,,"Trying to learn lot of things from twitter. Appears many things may not be true. Anyway, reading is a good habit.",False,2022-02-03 18:04:52+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2770,Modassar Pathan,,,False,2022-02-03 18:04:08+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2771,ARTUK BEY,Kayi Obasi,Kullu Nafsin Zayeqatul Maut!,False,2022-02-03 18:01:07+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI","['AsaduddinOwaisi', 'UPElection', 'AsaduddinOwaisi']",Twitter for Android
2772,Mohammed Irfan,,car fittings,False,2022-02-03 17:59:16+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2773,Aswad Qureshi,United States of America,"Aswad Qureshi
(BCA) Bachelor of Computer application
Programmer
C, C++,
Python,
Java,
JavaScript,
SQL,
HTML,
CSS,
PHP,",False,2022-02-03 17:58:04+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2774,Mohammad Azam,"New Delhi, India",,False,2022-02-03 17:57:41+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2775,Mohammad Eqbal Ansari🇮🇳🕋,"Pune, India",Fundamentalist | Indian | Muslim | Software Engineer | Son | Husband | Father | Friend |  Bihari | RTs are not endorsement,False,2022-02-03 17:57:19+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2776,Mohd Abdul Mannan,,,False,2022-02-03 17:57:08+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2777,Muhammadshakil,,,False,2022-02-03 17:54:45+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2778,boxer baba,Dominican Republic,"( Prayer is the heart of religion and faith.)



The best way to book a hotel with https://t.co/I99gksH7rm",False,2022-02-03 17:54:45+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2779,Raja Khan,,,False,2022-02-03 17:54:02+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2780,Hamd,Doha ,,False,2022-02-03 17:53:00+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2781,Ikram Shaikh,"Kushinagar, India","Lamha Lamha Moat Qareeb Ho Raha Hai.
Allah Paak Iman Ki Hifazat Farmaye.
Mob_9628554810",False,2022-02-03 17:52:46+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2782,Md.Bilal, India ,"Zalim dunya me sabhal ke rehna mere yar
Yahan palko pe bithaya jata he nazro se girane ke liye",False,2022-02-03 17:51:38+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2783,Muhammad Bilal Razvi,"Bareilly, India",Massenger of Allah and Rasool ul Allah صلی الله عليه وسلم | Social Media Activist,False,2022-02-03 17:48:57+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2784,Zubair,,,False,2022-02-03 17:48:48+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2785,Abdul Aziz,,सबसे अच्छा मानव वह है जो मानव जाति की सेवा करता है हम सब एक मालिक की निर्मिती है एक मां-बाप की संतान है हम सबका ईश्वर एक है हम आपस में खूनी रिश्ते के भाई हैं।,False,2022-02-03 17:46:35+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2786,🇮🇳Tanveer Alam🇮🇳,,Proud Indian🇮🇳,False,2022-02-03 17:46:25+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2787,बिस्मिल_ मोहम्मद सलाम,India,"क्या हुआ जो मंजिल को नहीं है पक्की सड़क 
धुल मिट्टी से भड़ा पर रास्ता तो है।
#Phil@nthropist#Tr@veller#&m@nym0r€
Giv€ & t@k€ 1st f0ll0w th€n f0ll0₩ing",False,2022-02-03 17:46:23+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2788,𝐌𝐃 𝐉𝐀𝐖𝐄𝐃 𝐀𝐋𝐀𝐌,اللّٰہ کی پناہ میں,"‏‏‏‏‏‏‏⁦⁩‏بھارت ہمکو جا⁦🇮🇳⁩ن سے پیارا ہے
سبسے پیارا گلستان ہمارا ہے🥀🥀",False,2022-02-03 17:45:47+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2789,Noor Muhammad ____نور محمّد,Lynchistan,बेहतरीन हैं वो रास्ते जिनकी मंजिल तुम्हे अल्लाह की तरफ ले जाए.,False,2022-02-03 17:45:27+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2790,md arshad,Kolkata,,False,2022-02-03 17:45:09+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2791,Jenul Abedin Ansari,"Jhalrapatan, India",Hum honge kamyab ek din,False,2022-02-03 17:43:24+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2792,Anees,,AIMIM Delhi,False,2022-02-03 17:42:38+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter Web App
2793,Shariqa Naveed,,"Shariqa naveed
B. Ed student
Goo member",False,2022-02-03 17:40:57+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2794,Sameer Berry,"New Delhi, India","Stands with National interest. Nothing more, nothing less",False,2022-02-03 17:40:09+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for iPhone
2795,MD Sharfuddin,"Samastipur, India",Allah is one.,False,2022-02-03 17:40:08+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
